hash_id,age,gender,member_class,contact_member_class,mobile_owned_class,newsletter_received,integrated_datetime
cust_00003771,43,F,Bronze,OK,Y,N,2023-07-03 14:48:42.493602
cust_00003772,60,F,Basic,NG,Y,Y,2025-02-20 14:48:42.493602
cust_00003773,36,M,Bronze,NG,Y,Y,2024-10-30 14:48:42.493602
cust_00003774,50,F,Basic,OK,Y,Y,2024-04-12 14:48:42.493602
cust_00003775,47,M,Basic,OK,Y,Y,2025-05-01 14:48:42.493602
cust_00003776,62,F,Basic,NG,Y,N,2024-04-04 14:48:42.493602
cust_00003777,54,M,Silver,OK,Y,N,2024-08-18 14:48:42.493602
cust_00003778,44,F,Bronze,NG,Y,Y,2024-09-01 14:48:42.493602
cust_00003779,47,M,Bronze,NG,Y,N,2024-03-04 14:48:42.493602
cust_00003780,59,F,Bronze,NG,Y,N,2024-01-23 14:48:42.493602
cust_00003781,38,F,Basic,OK,Y,N,2022-10-18 14:48:42.493602
cust_00003782,35,M,Premium,OK,Y,N,2025-09-03 14:48:42.493602
cust_00003783,19,F,Silver,OK,Y,N,2024-02-07 14:48:42.493602
cust_00003784,55,M,Silver,NG,Y,Y,2023-02-20 14:48:42.493602
cust_00003785,53,M,Silver,NG,Y,Y,2024-09-27 14:48:42.493602
cust_00003786,25,F,Silver,OK,N,Y,2024-01-13 14:48:42.493602
cust_00003787,44,F,Bronze,OK,Y,Y,2024-12-30 14:48:42.493602
cust_00003788,40,M,Gold,NG,Y,N,2025-01-18 14:48:42.493602
cust_00003789,26,F,Bronze,NG,Y,Y,2024-03-28 14:48:42.493602
cust_00003790,70,M,Bronze,OK,Y,N,2023-07-05 14:48:42.493602
cust_00003791,31,M,Silver,OK,Y,Y,2023-12-20 14:48:42.493602
cust_00003792,23,F,Silver,NG,Y,N,2024-06-09 14:48:42.493602
cust_00003793,45,F,Bronze,NG,Y,N,2023-04-21 14:48:42.493602
cust_00003794,50,M,Bronze,NG,Y,N,2023-09-19 14:48:42.493602
cust_00003795,21,F,Basic,OK,Y,N,2024-05-11 14:48:42.493602
cust_00003796,47,F,Basic,OK,Y,Y,2023-02-01 14:48:42.493602
cust_00003797,42,F,Basic,OK,Y,Y,2023-06-25 14:48:42.493602
cust_00003798,25,F,Bronze,NG,Y,N,2024-05-18 14:48:42.493602
cust_00003799,29,F,Basic,NG,Y,Y,2024-07-09 14:48:42.493602
cust_00003800,44,F,Basic,NG,Y,Y,2024-07-19 14:48:42.493602
cust_00003801,34,M,Basic,OK,Y,Y,2023-02-04 14:48:42.493602
cust_00003802,63,F,Premium,NG,Y,Y,2024-10-25 14:48:42.493602
cust_00003803,54,F,Basic,OK,Y,N,2023-11-23 14:48:42.493602
cust_00003804,71,M,Bronze,OK,Y,N,2024-12-29 14:48:42.493602
cust_00003805,32,M,Bronze,OK,Y,N,2025-08-09 14:48:42.493602
cust_00003806,68,M,Gold,NG,Y,Y,2024-05-08 14:48:42.493602
cust_00003807,39,F,Silver,NG,Y,Y,2025-03-29 14:48:42.493602
cust_00003808,36,M,Silver,OK,Y,N,2025-08-14 14:48:42.493602
cust_00003809,22,F,Silver,OK,Y,N,2024-02-07 14:48:42.493602
cust_00003810,22,F,Gold,NG,Y,N,2023-01-03 14:48:42.493602
cust_00003811,48,F,Basic,OK,Y,N,2024-01-28 14:48:42.493602
cust_00003812,40,F,Premium,NG,Y,Y,2023-10-14 14:48:42.493602
cust_00003813,31,M,Silver,OK,Y,Y,2024-09-25 14:48:42.493602
cust_00003814,45,F,Gold,OK,Y,N,2025-03-14 14:48:42.493602
cust_00003815,32,M,Bronze,OK,Y,N,2023-08-20 14:48:42.493602
cust_00003816,44,M,Silver,OK,N,N,2023-10-03 14:48:42.493602
cust_00003817,36,M,Silver,OK,Y,Y,2023-05-19 14:48:42.493602
cust_00003818,54,F,Bronze,OK,Y,N,2024-09-20 14:48:42.493602
cust_00003819,54,M,Bronze,OK,Y,Y,2023-03-22 14:48:42.493602
cust_00003820,40,F,Gold,OK,Y,Y,2024-10-04 14:48:42.493602
cust_00003821,36,F,Gold,NG,Y,Y,2025-01-09 14:48:42.493602
cust_00003822,36,M,Silver,OK,Y,N,2025-08-25 14:48:42.493602
cust_00003823,53,F,Basic,OK,N,Y,2025-06-26 14:48:42.493602
cust_00003824,35,F,Silver,NG,Y,Y,2024-12-27 14:48:42.493602
cust_00003825,30,M,Bronze,OK,Y,Y,2024-05-11 14:48:42.493602
cust_00003826,24,F,Silver,OK,Y,N,2025-07-04 14:48:42.493602
cust_00003827,40,M,Bronze,NG,Y,Y,2023-04-10 14:48:42.493602
cust_00003828,41,F,Gold,NG,Y,N,2023-08-30 14:48:42.493602
cust_00003829,55,F,Premium,NG,Y,Y,2024-06-13 14:48:42.493602
cust_00003830,31,F,Bronze,OK,N,Y,2023-07-16 14:48:42.493602
cust_00003831,37,F,Silver,NG,Y,N,2024-08-19 14:48:42.493602
cust_00003832,54,F,Gold,OK,Y,Y,2024-09-03 14:48:42.493602
cust_00003833,54,M,Bronze,OK,Y,Y,2025-04-08 14:48:42.493602
cust_00003834,37,F,Basic,NG,Y,Y,2024-11-07 14:48:42.493602
cust_00003835,40,M,Silver,OK,Y,N,2023-10-05 14:48:42.493602
cust_00003836,34,F,Bronze,NG,Y,Y,2024-10-08 14:48:42.493602
cust_00003837,62,F,Basic,OK,Y,Y,2024-08-27 14:48:42.493602
cust_00003838,26,M,Basic,OK,Y,N,2023-09-23 14:48:42.493602
cust_00003839,63,M,Bronze,NG,Y,Y,2024-10-31 14:48:42.493602
cust_00003840,48,F,Bronze,OK,Y,Y,2025-09-20 14:48:42.493602
cust_00003841,42,M,Gold,NG,N,Y,2025-08-08 14:48:42.493602
cust_00003842,21,M,Bronze,NG,Y,N,2023-09-05 14:48:42.493602
cust_00003843,40,F,Silver,NG,Y,Y,2022-12-23 14:48:42.493602
cust_00003844,38,M,Gold,OK,Y,N,2023-02-09 14:48:42.493602
cust_00003845,28,F,Silver,OK,Y,N,2023-09-11 14:48:42.493602
cust_00003846,47,M,Gold,NG,Y,Y,2025-09-18 14:48:42.493602
cust_00003847,68,M,Bronze,NG,Y,N,2024-04-25 14:48:42.493602
cust_00003848,43,M,Bronze,OK,Y,Y,2025-02-20 14:48:42.493602
cust_00003849,49,F,Bronze,NG,Y,Y,2023-01-23 14:48:42.493602
cust_00003850,23,F,Gold,OK,Y,N,2024-05-16 14:48:42.493602
cust_00003851,38,M,Gold,NG,Y,Y,2025-05-22 14:48:42.493602
cust_00003852,26,F,Bronze,OK,Y,Y,2023-07-23 14:48:42.493602
cust_00003853,45,F,Basic,OK,Y,Y,2024-12-02 14:48:42.493602
cust_00003854,63,M,Gold,OK,N,Y,2025-04-15 14:48:42.493602
cust_00003855,47,F,Silver,OK,Y,Y,2023-09-21 14:48:42.493602
cust_00003856,24,F,Basic,NG,N,N,2025-06-09 14:48:42.493602
cust_00003857,36,F,Gold,OK,Y,N,2023-06-14 14:48:42.493602
cust_00003858,43,F,Basic,NG,N,Y,2022-12-14 14:48:42.493602
cust_00003859,38,M,Bronze,OK,Y,Y,2025-01-21 14:48:42.493602
cust_00003860,55,M,Silver,OK,Y,Y,2024-10-09 14:48:42.493602
cust_00003861,54,F,Silver,OK,Y,Y,2023-02-19 14:48:42.493602
cust_00003862,45,M,Silver,OK,Y,Y,2024-08-07 14:48:42.493602
cust_00003863,37,M,Silver,OK,Y,Y,2023-02-08 14:48:42.493602
cust_00003864,32,M,Basic,OK,Y,Y,2022-11-15 14:48:42.493602
cust_00003865,25,F,Bronze,NG,Y,Y,2022-12-04 14:48:42.493602
cust_00003866,36,M,Bronze,OK,Y,N,2025-06-14 14:48:42.493602
cust_00003867,38,F,Bronze,OK,Y,Y,2025-03-17 14:48:42.493602
cust_00003868,48,M,Silver,NG,Y,N,2024-12-28 14:48:42.493602
cust_00003869,47,M,Bronze,OK,Y,N,2024-06-24 14:48:42.493602
cust_00003870,23,F,Bronze,OK,Y,N,2024-10-04 14:48:42.493602
cust_00003871,38,M,Bronze,OK,Y,N,2022-10-17 14:48:42.493602
cust_00003872,29,F,Silver,OK,N,N,2023-11-30 14:48:42.493602
cust_00003873,28,M,Bronze,OK,Y,Y,2022-11-22 14:48:42.493602
cust_00003874,55,F,Basic,OK,Y,Y,2024-01-24 14:48:42.493602
cust_00003875,21,M,Silver,NG,Y,N,2024-01-27 14:48:42.493602
cust_00003876,38,F,Gold,NG,Y,N,2024-07-31 14:48:42.493602
cust_00003877,29,F,Bronze,OK,Y,Y,2024-01-02 14:48:42.493602
cust_00003878,58,F,Silver,NG,Y,N,2024-07-03 14:48:42.493602
cust_00003879,43,F,Bronze,OK,Y,Y,2023-12-13 14:48:42.493602
cust_00003880,31,F,Basic,OK,Y,Y,2023-04-17 14:48:42.493602
cust_00003881,41,M,Bronze,OK,Y,Y,2025-06-19 14:48:42.493602
cust_00003882,50,F,Bronze,OK,Y,N,2022-10-01 14:48:42.493602
cust_00003883,66,F,Bronze,OK,Y,N,2024-11-16 14:48:42.493602
cust_00003884,31,F,Gold,OK,N,N,2022-09-25 14:48:42.493602
cust_00003885,58,M,Silver,NG,Y,N,2024-01-01 14:48:42.493602
cust_00003886,63,M,Basic,NG,N,Y,2023-06-07 14:48:42.493602
cust_00003887,61,M,Bronze,OK,Y,N,2024-09-11 14:48:42.493602
cust_00003888,46,M,Premium,NG,Y,Y,2023-07-05 14:48:42.493602
cust_00003889,46,F,Silver,NG,Y,N,2022-10-22 14:48:42.493602
cust_00003890,38,F,Bronze,OK,Y,Y,2024-02-24 14:48:42.493602
cust_00003891,51,F,Bronze,OK,Y,Y,2024-09-06 14:48:42.493602
cust_00003892,42,M,Basic,OK,Y,N,2023-01-23 14:48:42.493602
cust_00003893,48,M,Silver,OK,Y,N,2025-03-31 14:48:42.493602
cust_00003894,39,F,Basic,OK,Y,Y,2023-01-29 14:48:42.493602
cust_00003895,50,F,Bronze,OK,Y,N,2024-10-06 14:48:42.493602
cust_00003896,54,F,Bronze,OK,Y,Y,2024-02-19 14:48:42.493602
cust_00003897,28,F,Bronze,OK,Y,Y,2024-11-03 14:48:42.493602
cust_00003898,55,M,Gold,OK,Y,N,2025-04-29 14:48:42.493602
cust_00003899,43,F,Basic,OK,Y,Y,2022-12-07 14:48:42.493602
cust_00003900,56,M,Gold,OK,N,N,2023-09-22 14:48:42.493602
cust_00003901,39,F,Silver,OK,Y,Y,2023-07-10 14:48:42.493602
cust_00003902,37,M,Basic,OK,N,Y,2023-02-25 14:48:42.493602
cust_00003903,61,M,Bronze,NG,Y,Y,2025-03-17 14:48:42.493602
cust_00003904,32,M,Basic,OK,Y,Y,2025-03-27 14:48:42.493602
cust_00003905,56,M,Bronze,OK,Y,Y,2023-01-09 14:48:42.493602
cust_00003906,41,M,Silver,OK,Y,N,2023-02-06 14:48:42.493602
cust_00003907,42,M,Basic,NG,Y,N,2025-07-07 14:48:42.493602
cust_00003908,34,M,Premium,NG,Y,N,2022-11-24 14:48:42.493602
cust_00003909,44,M,Basic,OK,Y,N,2024-02-10 14:48:42.493602
cust_00003910,35,M,Silver,OK,Y,Y,2025-01-08 14:48:42.493602
cust_00003911,21,M,Basic,OK,N,Y,2025-07-02 14:48:42.493602
cust_00003912,33,M,Gold,OK,N,Y,2025-05-25 14:48:42.493602
cust_00003913,18,M,Bronze,NG,Y,Y,2024-11-18 14:48:42.493602
cust_00003914,70,F,Basic,OK,Y,N,2023-09-06 14:48:42.493602
cust_00003915,67,F,Bronze,OK,Y,Y,2023-02-15 14:48:42.493602
cust_00003916,38,F,Bronze,OK,Y,Y,2025-01-30 14:48:42.493602
cust_00003917,50,F,Basic,OK,Y,Y,2023-11-02 14:48:42.493602
cust_00003918,36,M,Bronze,NG,Y,Y,2023-08-31 14:48:42.493602
cust_00003919,47,F,Basic,OK,Y,Y,2024-07-04 14:48:42.493602
cust_00003920,53,M,Silver,NG,Y,N,2024-08-26 14:48:42.493602
cust_00003921,64,M,Gold,OK,Y,Y,2024-10-31 14:48:42.493602
cust_00003922,38,F,Premium,OK,Y,N,2022-10-30 14:48:42.493602
cust_00003923,52,M,Silver,OK,Y,Y,2023-07-05 14:48:42.493602
cust_00003924,33,M,Gold,OK,N,N,2025-05-16 14:48:42.493602
cust_00003925,73,F,Bronze,OK,Y,N,2025-02-28 14:48:42.493602
cust_00003926,20,M,Gold,OK,Y,N,2024-07-14 14:48:42.493602
cust_00003927,45,M,Premium,NG,Y,Y,2025-07-16 14:48:42.493602
cust_00003928,47,F,Premium,OK,Y,Y,2023-05-15 14:48:42.493602
cust_00003929,48,F,Basic,OK,Y,N,2023-05-15 14:48:42.493602
cust_00003930,26,M,Bronze,OK,Y,Y,2025-05-17 14:48:42.493602
cust_00003931,63,F,Silver,OK,Y,Y,2024-02-04 14:48:42.493602
cust_00003932,29,F,Basic,NG,Y,Y,2023-05-18 14:48:42.493602
cust_00003933,46,F,Gold,OK,Y,N,2024-12-28 14:48:42.493602
cust_00003934,31,M,Basic,NG,Y,Y,2022-11-12 14:48:42.493602
cust_00003935,34,M,Bronze,OK,Y,N,2023-01-07 14:48:42.493602
cust_00003936,43,M,Gold,NG,Y,Y,2025-08-13 14:48:42.493602
cust_00003937,38,F,Bronze,NG,Y,Y,2022-10-13 14:48:42.493602
cust_00003938,28,M,Bronze,NG,Y,Y,2023-07-25 14:48:42.493602
cust_00003939,29,F,Silver,OK,Y,Y,2022-10-02 14:48:42.493602
cust_00003940,38,F,Basic,OK,Y,Y,2024-04-05 14:48:42.493602
cust_00003941,51,F,Gold,OK,Y,Y,2023-04-07 14:48:42.493602
cust_00003942,59,F,Silver,OK,N,Y,2025-08-24 14:48:42.493602
cust_00003943,24,M,Gold,OK,Y,N,2023-10-15 14:48:42.493602
cust_00003944,37,M,Silver,NG,Y,Y,2024-03-25 14:48:42.493602
cust_00003945,25,F,Silver,OK,Y,Y,2024-01-30 14:48:42.493602
cust_00003946,19,M,Basic,NG,Y,Y,2024-02-08 14:48:42.493602
cust_00003947,47,M,Gold,OK,Y,Y,2023-02-05 14:48:42.493602
cust_00003948,45,M,Silver,NG,Y,Y,2025-06-06 14:48:42.493602
cust_00003949,28,F,Bronze,OK,Y,Y,2023-03-04 14:48:42.493602
cust_00003950,31,M,Basic,OK,N,N,2025-01-20 14:48:42.493602
cust_00003951,20,F,Basic,NG,N,Y,2025-08-03 14:48:42.493602
cust_00003952,55,M,Bronze,OK,Y,N,2024-09-01 14:48:42.493602
cust_00003953,69,F,Basic,NG,Y,Y,2024-02-10 14:48:42.493602
cust_00003954,27,M,Bronze,OK,Y,N,2024-08-07 14:48:42.493602
cust_00003955,31,F,Basic,OK,Y,Y,2024-08-29 14:48:42.493602
cust_00003956,57,F,Bronze,NG,Y,Y,2023-02-10 14:48:42.493602
cust_00003957,62,M,Gold,OK,Y,N,2023-06-29 14:48:42.493602
cust_00003958,38,M,Silver,NG,Y,Y,2025-05-15 14:48:42.493602
cust_00003959,22,M,Bronze,OK,Y,Y,2023-07-20 14:48:42.493602
cust_00003960,21,M,Silver,NG,Y,Y,2023-10-23 14:48:42.493602
cust_00003961,44,F,Silver,OK,Y,N,2023-08-05 14:48:42.493602
cust_00003962,37,F,Bronze,OK,Y,N,2025-03-17 14:48:42.493602
cust_00003963,20,F,Basic,OK,Y,N,2025-02-17 14:48:42.493602
cust_00003964,44,F,Premium,OK,Y,N,2025-01-26 14:48:42.493602
cust_00003965,19,M,Bronze,OK,N,Y,2025-08-28 14:48:42.493602
cust_00003966,53,M,Bronze,OK,Y,Y,2024-07-25 14:48:42.493602
cust_00003967,34,M,Basic,OK,Y,N,2025-05-23 14:48:42.493602
cust_00003968,21,M,Basic,OK,Y,N,2024-07-29 14:48:42.493602
cust_00003969,44,M,Bronze,OK,Y,Y,2023-10-05 14:48:42.493602
cust_00003970,38,F,Bronze,OK,Y,N,2023-04-26 14:48:42.493602
cust_00003971,69,F,Silver,OK,N,Y,2025-01-17 14:48:42.493602
cust_00003972,43,M,Bronze,OK,Y,N,2025-02-05 14:48:42.493602
cust_00003973,33,F,Bronze,OK,Y,N,2023-11-29 14:48:42.493602
cust_00003974,49,F,Basic,NG,Y,N,2024-10-16 14:48:42.493602
cust_00003975,33,F,Bronze,OK,Y,Y,2025-04-20 14:48:42.493602
cust_00003976,60,M,Gold,NG,Y,Y,2024-08-28 14:48:42.493602
cust_00003977,37,F,Bronze,OK,Y,Y,2024-05-12 14:48:42.493602
cust_00003978,43,M,Silver,NG,N,Y,2023-05-15 14:48:42.493602
cust_00003979,22,M,Premium,OK,Y,N,2022-12-30 14:48:42.493602
cust_00003980,39,F,Silver,OK,Y,N,2024-09-29 14:48:42.493602
cust_00003981,55,M,Gold,NG,Y,Y,2023-01-18 14:48:42.493602
cust_00003982,53,M,Basic,NG,Y,Y,2024-08-29 14:48:42.493602
cust_00003983,31,M,Silver,OK,Y,Y,2022-12-18 14:48:42.493602
cust_00003984,31,M,Silver,OK,Y,Y,2022-10-27 14:48:42.493602
cust_00003985,54,F,Basic,OK,Y,N,2023-08-01 14:48:42.493602
cust_00003986,62,M,Silver,OK,Y,N,2024-03-25 14:48:42.493602
cust_00003987,25,F,Premium,NG,Y,N,2023-11-22 14:48:42.493602
cust_00003988,39,M,Silver,OK,Y,Y,2024-02-20 14:48:42.493602
cust_00003989,35,M,Gold,OK,Y,Y,2024-07-05 14:48:42.493602
cust_00003990,57,M,Gold,OK,Y,Y,2022-09-30 14:48:42.493602
cust_00003991,24,F,Gold,OK,Y,Y,2022-11-17 14:48:42.493602
cust_00003992,30,F,Bronze,OK,Y,N,2023-07-01 14:48:42.493602
cust_00003993,51,F,Gold,NG,Y,Y,2023-12-26 14:48:42.493602
cust_00003994,22,F,Silver,OK,N,Y,2024-05-07 14:48:42.493602
cust_00003995,41,F,Basic,NG,Y,N,2025-04-08 14:48:42.493602
cust_00003996,39,F,Silver,OK,N,N,2022-11-25 14:48:42.493602
cust_00003997,35,F,Basic,OK,Y,Y,2025-01-23 14:48:42.493602
cust_00003998,37,M,Bronze,OK,Y,N,2024-12-01 14:48:42.493602
cust_00003999,42,F,Silver,OK,Y,Y,2023-02-04 14:48:42.493602
cust_00004000,28,M,Bronze,NG,Y,N,2024-10-22 14:48:42.493602
cust_00004001,44,M,Gold,OK,Y,Y,2025-06-27 14:48:42.493602
cust_00004002,53,M,Gold,OK,Y,Y,2025-08-28 14:48:42.493602
cust_00004003,51,M,Bronze,OK,Y,Y,2024-05-25 14:48:42.493602
cust_00004004,28,F,Bronze,OK,N,Y,2025-01-18 14:48:42.493602
cust_00004005,28,M,Bronze,NG,N,Y,2023-01-16 14:48:42.493602
cust_00004006,33,F,Basic,OK,Y,N,2024-11-08 14:48:42.493602
cust_00004007,36,F,Silver,NG,Y,Y,2024-12-19 14:48:42.493602
cust_00004008,38,M,Bronze,OK,Y,N,2025-07-10 14:48:42.493602
cust_00004009,48,F,Bronze,OK,Y,Y,2024-01-13 14:48:42.493602
cust_00004010,22,M,Basic,OK,Y,Y,2024-03-10 14:48:42.493602
cust_00004011,21,F,Basic,NG,Y,N,2024-01-28 14:48:42.493602
cust_00004012,37,F,Basic,NG,Y,N,2023-10-31 14:48:42.493602
cust_00004013,48,F,Silver,OK,Y,Y,2022-12-26 14:48:42.493602
cust_00004014,30,F,Bronze,OK,Y,Y,2023-06-02 14:48:42.493602
cust_00004015,46,F,Silver,OK,N,N,2023-11-09 14:48:42.493602
cust_00004016,32,F,Silver,OK,Y,Y,2024-04-27 14:48:42.493602
cust_00004017,58,F,Basic,OK,Y,Y,2024-04-19 14:48:42.493602
cust_00004018,59,M,Premium,OK,Y,Y,2023-05-22 14:48:42.493602
cust_00004019,34,F,Basic,OK,Y,Y,2024-06-21 14:48:42.493602
cust_00004020,31,M,Gold,OK,Y,Y,2022-10-30 14:48:42.493602
cust_00004021,38,F,Basic,OK,Y,N,2023-09-09 14:48:42.493602
cust_00004022,32,M,Silver,NG,Y,Y,2023-11-21 14:48:42.493602
cust_00004023,47,F,Silver,OK,N,Y,2025-05-30 14:48:42.493602
cust_00004024,55,F,Silver,NG,Y,N,2024-02-13 14:48:42.493602
cust_00004025,48,F,Bronze,OK,Y,N,2023-02-08 14:48:42.493602
cust_00004026,54,F,Silver,OK,Y,Y,2023-05-31 14:48:42.493602
cust_00004027,38,M,Bronze,OK,N,N,2024-07-21 14:48:42.493602
cust_00004028,28,F,Premium,OK,Y,N,2023-08-04 14:48:42.493602
cust_00004029,50,M,Gold,OK,Y,Y,2023-11-15 14:48:42.493602
cust_00004030,36,F,Gold,OK,N,Y,2025-02-16 14:48:42.493602
cust_00004031,47,F,Silver,NG,N,N,2024-10-09 14:48:42.493602
cust_00004032,33,M,Basic,OK,Y,Y,2025-03-07 14:48:42.493602
cust_00004033,24,F,Basic,NG,Y,Y,2025-08-09 14:48:42.493602
cust_00004034,74,M,Silver,OK,Y,N,2025-08-21 14:48:42.493602
cust_00004035,28,F,Bronze,OK,Y,Y,2024-03-15 14:48:42.493602
cust_00004036,73,M,Bronze,OK,Y,N,2024-04-13 14:48:42.493602
cust_00004037,69,F,Silver,NG,Y,Y,2024-09-13 14:48:42.493602
cust_00004038,53,M,Silver,OK,Y,Y,2025-06-18 14:48:42.493602
cust_00004039,47,M,Bronze,NG,Y,Y,2025-02-13 14:48:42.493602
cust_00004040,44,F,Gold,OK,N,Y,2023-03-29 14:48:42.493602
cust_00004041,57,F,Premium,NG,Y,N,2023-12-15 14:48:42.493602
cust_00004042,34,F,Gold,OK,Y,N,2022-12-24 14:48:42.493602
cust_00004043,40,M,Bronze,OK,N,Y,2023-07-01 14:48:42.493602
cust_00004044,45,F,Gold,OK,Y,N,2024-04-13 14:48:42.493602
cust_00004045,38,F,Gold,OK,Y,Y,2022-10-16 14:48:42.493602
cust_00004046,39,F,Silver,OK,Y,Y,2023-06-08 14:48:42.493602
cust_00004047,35,F,Gold,OK,Y,Y,2024-01-31 14:48:42.493602
cust_00004048,43,M,Gold,OK,Y,Y,2023-01-14 14:48:42.493602
cust_00004049,56,M,Basic,OK,Y,N,2023-12-17 14:48:42.493602
cust_00004050,30,F,Premium,OK,Y,Y,2024-08-21 14:48:42.493602
cust_00004051,63,M,Bronze,OK,Y,Y,2024-11-01 14:48:42.493602
cust_00004052,48,M,Silver,OK,Y,Y,2023-10-11 14:48:42.493602
cust_00004053,54,F,Bronze,NG,Y,N,2024-05-26 14:48:42.493602
cust_00004054,43,F,Bronze,NG,Y,N,2025-06-06 14:48:42.493602
cust_00004055,52,M,Silver,OK,Y,N,2023-04-28 14:48:42.493602
cust_00004056,19,M,Basic,NG,N,Y,2025-02-17 14:48:42.493602
cust_00004057,54,M,Bronze,OK,Y,Y,2024-03-31 14:48:42.493602
cust_00004058,21,F,Basic,OK,Y,Y,2025-09-12 14:48:42.493602
cust_00004059,59,F,Silver,OK,Y,Y,2023-09-06 14:48:42.493602
cust_00004060,74,F,Basic,NG,Y,N,2023-10-16 14:48:42.493602
cust_00004061,34,M,Bronze,OK,Y,Y,2024-12-03 14:48:42.493602
cust_00004062,30,M,Basic,NG,Y,Y,2023-10-03 14:48:42.493602
cust_00004063,51,M,Bronze,NG,Y,Y,2025-02-08 14:48:42.493602
cust_00004064,32,F,Bronze,OK,Y,Y,2022-11-26 14:48:42.493602
cust_00004065,57,F,Bronze,OK,Y,Y,2024-10-06 14:48:42.493602
cust_00004066,25,F,Basic,OK,Y,Y,2022-09-29 14:48:42.493602
cust_00004067,26,F,Basic,OK,Y,Y,2022-10-18 14:48:42.493602
cust_00004068,70,F,Silver,OK,Y,N,2023-07-08 14:48:42.493602
cust_00004069,48,F,Bronze,OK,N,Y,2022-10-19 14:48:42.493602
cust_00004070,56,F,Silver,OK,Y,N,2024-01-01 14:48:42.493602
cust_00004071,35,M,Bronze,OK,N,N,2023-01-07 14:48:42.493602
cust_00004072,48,M,Gold,OK,Y,N,2025-02-28 14:48:42.493602
cust_00004073,45,F,Silver,OK,Y,Y,2023-12-04 14:48:42.493602
cust_00004074,45,F,Basic,OK,Y,Y,2023-04-12 14:48:42.493602
cust_00004075,48,F,Gold,OK,Y,N,2024-11-06 14:48:42.493602
cust_00004076,44,M,Bronze,OK,Y,Y,2025-06-07 14:48:42.493602
cust_00004077,39,M,Bronze,NG,Y,Y,2023-07-19 14:48:42.493602
cust_00004078,33,M,Gold,OK,Y,Y,2023-12-03 14:48:42.493602
cust_00004079,52,M,Silver,OK,Y,N,2025-07-22 14:48:42.493602
cust_00004080,31,F,Bronze,NG,Y,N,2025-01-05 14:48:42.493602
cust_00004081,48,F,Gold,OK,Y,Y,2024-05-20 14:48:42.493602
cust_00004082,31,F,Basic,NG,Y,Y,2024-06-24 14:48:42.493602
cust_00004083,46,F,Basic,OK,Y,N,2023-01-09 14:48:42.493602
cust_00004084,51,M,Silver,NG,Y,Y,2024-06-25 14:48:42.493602
cust_00004085,31,F,Gold,NG,N,Y,2024-08-24 14:48:42.493602
cust_00004086,23,F,Bronze,OK,Y,Y,2024-11-30 14:48:42.493602
cust_00004087,27,F,Bronze,OK,Y,N,2025-02-07 14:48:42.493602
cust_00004088,45,M,Silver,NG,Y,Y,2025-03-28 14:48:42.493602
cust_00004089,56,F,Premium,NG,Y,Y,2025-01-17 14:48:42.493602
cust_00004090,21,M,Bronze,NG,Y,Y,2024-02-10 14:48:42.493602
cust_00004091,50,F,Basic,OK,Y,N,2023-03-17 14:48:42.493602
cust_00004092,36,F,Silver,NG,Y,N,2024-07-20 14:48:42.493602
cust_00004093,40,F,Silver,OK,Y,Y,2024-02-14 14:48:42.493602
cust_00004094,62,M,Basic,OK,Y,N,2023-01-08 14:48:42.493602
cust_00004095,35,F,Bronze,OK,Y,Y,2025-02-09 14:48:42.493602
cust_00004096,40,M,Bronze,OK,Y,Y,2024-01-23 14:48:42.493602
cust_00004097,19,F,Bronze,OK,Y,N,2024-09-23 14:48:42.493602
cust_00004098,24,F,Basic,OK,N,Y,2023-06-29 14:48:42.493602
cust_00004099,32,M,Bronze,OK,Y,Y,2025-03-12 14:48:42.493602
cust_00004100,20,F,Basic,OK,Y,Y,2023-11-13 14:48:42.493602
cust_00004101,46,M,Bronze,NG,Y,N,2024-10-14 14:48:42.493602
cust_00004102,39,M,Bronze,OK,Y,N,2024-07-14 14:48:42.493602
cust_00004103,43,F,Silver,OK,Y,N,2024-08-09 14:48:42.493602
cust_00004104,29,M,Silver,OK,Y,Y,2023-01-03 14:48:42.493602
cust_00004105,34,F,Bronze,OK,Y,N,2024-09-02 14:48:42.493602
cust_00004106,47,F,Silver,OK,Y,Y,2024-04-25 14:48:42.493602
cust_00004107,67,F,Bronze,OK,Y,N,2022-11-17 14:48:42.493602
cust_00004108,22,M,Silver,OK,Y,N,2024-04-21 14:48:42.493602
cust_00004109,59,F,Basic,NG,Y,Y,2025-09-07 14:48:42.493602
cust_00004110,44,M,Gold,OK,Y,Y,2023-01-16 14:48:42.493602
cust_00004111,43,M,Basic,OK,Y,Y,2024-12-18 14:48:42.493602
cust_00004112,41,M,Bronze,OK,Y,N,2025-08-01 14:48:42.493602
cust_00004113,23,M,Gold,OK,Y,Y,2022-12-09 14:48:42.493602
cust_00004114,24,F,Bronze,OK,N,Y,2024-04-02 14:48:42.493602
cust_00004115,45,F,Silver,OK,Y,Y,2025-02-23 14:48:42.493602
cust_00004116,36,F,Silver,OK,Y,Y,2023-01-07 14:48:42.493602
cust_00004117,61,M,Silver,OK,Y,N,2024-11-28 14:48:42.493602
cust_00004118,38,M,Gold,OK,Y,Y,2024-08-09 14:48:42.493602
cust_00004119,27,M,Basic,OK,N,Y,2022-11-30 14:48:42.493602
cust_00004120,49,M,Premium,NG,Y,N,2023-10-13 14:48:42.493602
