hash_id,transaction_date,quantity,sales_amount,discount_amount,after_compensation_sales_amount,cost,grossprofit_amount,item_name,unit_point
cust_00004543,2024-12-31 14:48:43.225565,1,148.98,26.3,122.68,115.8,33.18,Item_789,1.0
cust_00004544,2025-01-16 14:48:43.225618,3,252.37,4.92,247.45,156.16,96.22,Item_873,3.0
cust_00004544,2025-08-25 14:48:43.225645,2,165.31,4.88,160.43,100.63,64.68,Item_254,2.0
cust_00004544,2025-09-20 14:48:43.225666,2,102.95,16.94,86.01,62.75,40.2,Item_67,1.0
cust_00004544,2025-01-20 14:48:43.225687,1,144.35,16.19,128.16,104.61,39.74,Item_53,1.0
cust_00004544,2025-06-20 14:48:43.225711,1,1274.12,46.99,1227.13,783.5,490.62,Item_169,13.0
cust_00004545,2025-03-22 14:48:43.225762,1,247.45,1.17,246.28,156.01,91.44,Item_126,2.0
cust_00004545,2025-03-01 14:48:43.225790,3,749.01,112.94,636.08,587.17,161.84,Item_248,7.0
cust_00004545,2025-01-23 14:48:43.225811,2,408.47,2.93,405.54,266.82,141.65,Item_394,4.0
cust_00004545,2024-12-14 14:48:43.225832,5,738.83,1.55,737.28,495.43,243.4,Item_456,7.0
cust_00004545,2025-06-20 14:48:43.225852,3,867.81,169.61,698.19,579.56,288.24,Item_432,9.0
cust_00004545,2025-03-30 14:48:43.225873,5,921.07,171.99,749.09,668.94,252.13,Item_840,9.0
cust_00004546,2024-12-03 14:48:43.225922,1,214.51,10.93,203.59,150.81,63.7,Item_415,2.0
cust_00004546,2024-12-17 14:48:43.225949,4,560.62,8.68,551.94,441.51,119.12,Item_760,6.0
cust_00004546,2024-09-29 14:48:43.225970,2,312.59,44.77,267.82,190.72,121.87,Item_290,3.0
cust_00004546,2024-10-28 14:48:43.225991,2,190.03,37.97,152.07,143.6,46.43,Item_958,2.0
cust_00004546,2025-04-19 14:48:43.226011,1,1642.65,156.06,1486.59,1284.24,358.41,Item_222,16.0
cust_00004546,2025-04-21 14:48:43.226032,2,1499.78,214.28,1285.5,1082.7,417.08,Item_908,15.0
cust_00004546,2025-06-29 14:48:43.226052,1,64.57,2.38,62.19,47.86,16.71,Item_561,1.0
cust_00004546,2025-04-10 14:48:43.226073,2,1172.2,196.99,975.22,711.01,461.19,Item_964,12.0
cust_00004547,2025-03-02 14:48:43.226119,2,505.37,21.65,483.72,381.42,123.95,Item_420,5.0
cust_00004547,2025-08-26 14:48:43.226146,2,39.51,6.84,32.67,28.37,11.15,Item_406,0.0
cust_00004547,2024-12-24 14:48:43.226168,3,71.78,4.91,66.86,56.4,15.38,Item_759,1.0
cust_00004548,2025-02-21 14:48:43.226218,2,879.06,12.63,866.43,662.4,216.66,Item_289,9.0
cust_00004548,2025-07-02 14:48:43.226250,3,123.08,7.78,115.31,82.67,40.41,Item_512,1.0
cust_00004548,2025-03-12 14:48:43.226272,5,310.03,26.95,283.08,215.18,94.85,Item_288,3.0
cust_00004549,2025-07-05 14:48:43.226318,2,794.57,11.99,782.59,521.67,272.9,Item_576,8.0
cust_00004549,2025-04-11 14:48:43.226346,1,904.25,174.92,729.33,580.59,323.66,Item_454,9.0
cust_00004549,2025-06-02 14:48:43.226368,2,703.75,40.49,663.26,524.69,179.06,Item_360,7.0
cust_00004549,2025-01-26 14:48:43.226389,2,112.57,12.18,100.4,69.35,43.22,Item_468,1.0
cust_00004550,2025-09-05 14:48:43.226435,5,52.92,8.07,44.85,33.58,19.34,Item_997,1.0
cust_00004550,2024-10-15 14:48:43.226465,4,552.17,36.46,515.71,423.2,128.97,Item_923,6.0
cust_00004550,2024-09-26 14:48:43.226497,1,45.01,3.55,41.46,33.77,11.24,Item_896,0.0
cust_00004550,2025-08-25 14:48:43.226522,2,460.11,78.65,381.46,348.79,111.32,Item_603,5.0
cust_00004551,2025-09-17 14:48:43.226574,2,856.86,75.83,781.03,595.61,261.25,Item_439,9.0
cust_00004551,2024-10-27 14:48:43.226602,3,733.53,132.43,601.11,496.92,236.61,Item_912,7.0
cust_00004551,2025-06-20 14:48:43.226623,1,722.49,55.87,666.62,479.81,242.68,Item_480,7.0
cust_00004551,2024-10-17 14:48:43.226644,5,407.41,70.33,337.08,263.88,143.53,Item_718,4.0
cust_00004551,2025-07-13 14:48:43.226664,2,655.68,130.96,524.72,471.93,183.75,Item_352,7.0
cust_00004551,2025-06-20 14:48:43.226685,5,562.7,42.04,520.65,435.73,126.97,Item_767,6.0
cust_00004551,2025-09-20 14:48:43.226709,1,944.43,94.73,849.7,690.41,254.02,Item_439,9.0
cust_00004551,2025-01-14 14:48:43.226729,3,648.16,75.08,573.08,416.46,231.7,Item_890,6.0
cust_00004552,2024-10-03 14:48:43.226781,1,929.05,151.22,777.83,671.59,257.45,Item_482,9.0
cust_00004552,2024-09-25 14:48:43.226808,2,670.65,58.18,612.47,480.64,190.01,Item_834,7.0
cust_00004552,2025-03-30 14:48:43.226832,4,1277.0,38.76,1238.24,952.21,324.79,Item_609,13.0
cust_00004552,2024-10-06 14:48:43.226852,4,2563.06,363.12,2199.94,1838.73,724.33,Item_899,26.0
cust_00004552,2025-03-03 14:48:43.226872,2,4454.96,465.13,3989.83,3082.22,1372.73,Item_218,45.0
cust_00004552,2024-11-08 14:48:43.226892,5,399.13,69.94,329.19,278.65,120.48,Item_803,4.0
cust_00004552,2025-03-12 14:48:43.226912,3,625.15,104.87,520.28,379.06,246.09,Item_359,6.0
cust_00004552,2025-04-07 14:48:43.226936,1,335.96,51.93,284.03,214.04,121.92,Item_610,3.0
cust_00004552,2025-04-02 14:48:43.226956,1,231.59,17.88,213.71,172.35,59.24,Item_595,2.0
cust_00004552,2025-02-12 14:48:43.226977,1,1777.85,196.87,1580.98,1115.41,662.43,Item_707,18.0
cust_00004552,2025-02-18 14:48:43.226997,1,257.86,7.26,250.6,199.35,58.51,Item_144,3.0
cust_00004552,2024-10-10 14:48:43.227016,1,892.74,149.5,743.23,591.72,301.01,Item_62,9.0
cust_00004552,2025-03-27 14:48:43.227037,1,995.02,89.92,905.1,626.43,368.59,Item_499,10.0
cust_00004553,2025-01-20 14:48:43.227084,1,258.91,44.54,214.37,187.06,71.84,Item_648,3.0
cust_00004553,2025-09-18 14:48:43.227112,3,353.38,17.9,335.47,263.17,90.21,Item_380,4.0
cust_00004554,2025-06-05 14:48:43.227159,1,75.29,2.33,72.96,51.37,23.91,Item_68,1.0
cust_00004554,2025-06-06 14:48:43.227187,3,1799.9,54.78,1745.11,1386.93,412.97,Item_39,18.0
cust_00004554,2024-11-15 14:48:43.227209,2,382.07,7.92,374.15,250.38,131.69,Item_877,4.0
cust_00004555,2025-02-11 14:48:43.227257,3,480.27,25.29,454.98,368.31,111.96,Item_322,5.0
cust_00004555,2025-04-04 14:48:43.227284,2,388.26,68.61,319.66,297.4,90.87,Item_808,4.0
cust_00004555,2024-12-23 14:48:43.227305,3,136.81,4.9,131.91,105.54,31.26,Item_366,1.0
cust_00004555,2025-08-16 14:48:43.227329,3,134.24,18.92,115.32,91.15,43.09,Item_56,1.0
cust_00004555,2024-12-18 14:48:43.227350,1,178.62,6.6,172.03,142.43,36.19,Item_383,2.0
cust_00004555,2024-12-28 14:48:43.227371,4,348.47,45.99,302.48,230.88,117.59,Item_601,3.0
cust_00004555,2024-10-25 14:48:43.227391,2,334.22,45.7,288.52,261.03,73.19,Item_973,3.0
cust_00004555,2025-01-05 14:48:43.227415,2,507.16,78.5,428.66,368.51,138.66,Item_551,5.0
cust_00004556,2024-12-31 14:48:43.227464,2,1036.42,54.47,981.95,741.85,294.57,Item_410,10.0
cust_00004556,2025-07-30 14:48:43.227502,1,312.81,57.78,255.03,217.08,95.73,Item_523,3.0
cust_00004556,2025-04-14 14:48:43.227526,5,731.58,102.34,629.23,543.57,188.0,Item_142,7.0
cust_00004556,2025-01-15 14:48:43.227547,4,1123.47,48.5,1074.96,870.25,253.22,Item_571,11.0
cust_00004556,2025-07-25 14:48:43.227568,1,179.02,16.77,162.26,130.96,48.06,Item_463,2.0
cust_00004556,2025-02-08 14:48:43.227593,5,831.47,42.26,789.2,606.75,224.71,Item_602,8.0
cust_00004557,2025-08-11 14:48:43.227645,1,170.98,10.78,160.2,104.83,66.15,Item_122,2.0
cust_00004557,2024-10-12 14:48:43.227674,2,865.65,43.24,822.41,625.97,239.68,Item_636,9.0
cust_00004558,2025-08-31 14:48:43.227722,2,466.26,55.42,410.84,341.69,124.57,Item_346,5.0
cust_00004558,2024-12-21 14:48:43.227749,2,565.38,4.34,561.04,383.81,181.57,Item_857,6.0
cust_00004559,2024-11-23 14:48:43.227801,1,191.36,11.35,180.01,132.5,58.86,Item_292,2.0
cust_00004559,2025-07-22 14:48:43.227829,2,98.69,4.08,94.61,63.68,35.01,Item_850,1.0
cust_00004560,2025-07-22 14:48:43.227876,3,763.43,146.9,616.54,472.15,291.29,Item_409,8.0
cust_00004560,2025-06-29 14:48:43.227901,3,1801.73,182.27,1619.46,1405.25,396.49,Item_630,18.0
cust_00004560,2024-10-12 14:48:43.227920,3,498.14,84.75,413.4,321.23,176.92,Item_743,5.0
cust_00004560,2025-06-01 14:48:43.227943,2,639.31,88.04,551.27,385.7,253.62,Item_307,6.0
cust_00004560,2025-08-21 14:48:43.227963,4,1508.21,145.32,1362.89,1153.27,354.93,Item_483,15.0
cust_00004560,2025-07-21 14:48:43.227982,1,777.54,15.39,762.15,513.55,263.99,Item_896,8.0
cust_00004560,2025-07-30 14:48:43.228004,1,2686.56,14.29,2672.27,2136.67,549.89,Item_472,27.0
cust_00004560,2025-08-05 14:48:43.228024,2,14526.52,1485.0,13041.52,10881.72,3644.8,Item_740,145.0
cust_00004560,2025-08-02 14:48:43.228043,1,1623.94,226.07,1397.87,1241.77,382.16,Item_900,16.0
cust_00004560,2024-11-14 14:48:43.228062,3,517.35,42.83,474.52,383.62,133.73,Item_998,5.0
cust_00004560,2025-08-31 14:48:43.228080,3,3430.22,519.26,2910.96,2270.41,1159.81,Item_851,34.0
cust_00004560,2024-10-02 14:48:43.228098,4,2917.76,390.89,2526.87,2051.76,865.99,Item_172,29.0
cust_00004560,2024-11-28 14:48:43.228117,3,836.96,55.43,781.53,644.03,192.93,Item_46,8.0
cust_00004560,2024-10-14 14:48:43.228136,2,530.49,30.47,500.02,359.67,170.82,Item_679,5.0
cust_00004560,2025-08-01 14:48:43.228155,4,330.0,33.35,296.65,217.4,112.6,Item_806,3.0
cust_00004561,2025-01-29 14:48:43.228203,1,89.86,16.77,73.1,63.58,26.28,Item_841,1.0
cust_00004561,2025-01-25 14:48:43.228232,1,75.41,5.2,70.21,52.02,23.39,Item_963,1.0
cust_00004561,2024-12-28 14:48:43.228255,2,690.16,19.9,670.27,441.78,248.38,Item_312,7.0
cust_00004561,2025-02-08 14:48:43.228277,2,191.41,38.19,153.22,125.78,65.63,Item_828,2.0
cust_00004562,2025-07-11 14:48:43.228327,1,1315.86,233.71,1082.14,848.77,467.09,Item_296,13.0
cust_00004562,2024-12-16 14:48:43.228353,4,590.51,78.08,512.43,379.03,211.48,Item_356,6.0
cust_00004562,2025-09-02 14:48:43.228375,2,2178.27,156.02,2022.25,1556.09,622.18,Item_959,22.0
cust_00004562,2025-03-04 14:48:43.228400,1,578.84,63.78,515.06,460.0,118.84,Item_511,6.0
cust_00004562,2025-07-16 14:48:43.228420,1,480.88,37.38,443.49,357.23,123.65,Item_101,5.0
cust_00004562,2025-05-22 14:48:43.228443,2,234.38,6.41,227.97,167.3,67.07,Item_932,2.0
cust_00004562,2024-11-27 14:48:43.228466,2,255.75,44.11,211.64,153.47,102.28,Item_619,3.0
cust_00004562,2025-04-26 14:48:43.228509,2,478.13,59.26,418.87,336.92,141.21,Item_672,5.0
cust_00004562,2025-04-22 14:48:43.228530,2,4475.37,473.9,4001.47,3474.71,1000.66,Item_55,45.0
cust_00004562,2025-04-25 14:48:43.228550,1,1350.58,171.87,1178.71,1017.86,332.71,Item_787,14.0
cust_00004562,2025-07-18 14:48:43.228570,2,303.8,30.25,273.55,194.45,109.35,Item_422,3.0
cust_00004562,2024-12-08 14:48:43.228590,4,232.33,26.79,205.54,168.46,63.87,Item_150,2.0
cust_00004562,2025-07-14 14:48:43.228611,1,565.96,34.12,531.84,374.04,191.91,Item_810,6.0
cust_00004563,2025-09-12 14:48:43.228666,2,123.14,15.39,107.75,87.87,35.27,Item_521,1.0
cust_00004563,2025-07-25 14:48:43.228696,2,435.89,9.1,426.79,300.65,135.23,Item_803,4.0
cust_00004563,2024-10-28 14:48:43.228719,2,1904.85,17.02,1887.83,1259.58,645.27,Item_896,19.0
cust_00004564,2025-07-14 14:48:43.228768,2,1469.08,236.61,1232.46,1081.3,387.78,Item_846,15.0
cust_00004565,2025-09-09 14:48:43.228820,4,437.39,35.69,401.7,333.85,103.54,Item_948,4.0
cust_00004565,2025-03-01 14:48:43.228848,1,2859.49,361.04,2498.45,2120.96,738.53,Item_574,29.0
cust_00004565,2025-07-27 14:48:43.228869,1,134.63,16.24,118.39,98.92,35.71,Item_794,1.0
cust_00004566,2025-05-10 14:48:43.228920,3,2354.05,382.34,1971.71,1744.13,609.92,Item_809,24.0
cust_00004566,2025-04-24 14:48:43.228946,3,572.73,54.19,518.54,362.25,210.48,Item_349,6.0
cust_00004566,2025-01-03 14:48:43.228967,2,1522.79,185.42,1337.38,1083.55,439.24,Item_630,15.0
cust_00004566,2024-10-07 14:48:43.228993,2,428.33,8.41,419.92,322.86,105.47,Item_703,4.0
cust_00004566,2025-04-18 14:48:43.229014,4,404.84,0.57,404.27,293.67,111.17,Item_128,4.0
cust_00004566,2025-08-13 14:48:43.229034,4,685.3,91.67,593.63,457.86,227.44,Item_528,7.0
cust_00004566,2025-04-18 14:48:43.229053,1,1314.99,227.97,1087.02,801.13,513.86,Item_353,13.0
cust_00004566,2025-02-12 14:48:43.229072,5,255.34,2.32,253.03,157.73,97.62,Item_86,3.0
cust_00004566,2025-08-17 14:48:43.229093,3,1087.75,176.28,911.46,798.26,289.48,Item_960,11.0
cust_00004566,2025-07-24 14:48:43.229112,1,661.56,26.61,634.94,408.0,253.56,Item_594,7.0
cust_00004566,2024-11-23 14:48:43.229132,1,1741.78,171.85,1569.94,1110.81,630.98,Item_158,17.0
cust_00004566,2025-03-23 14:48:43.229151,5,288.74,26.03,262.72,207.31,81.43,Item_980,3.0
cust_00004566,2024-11-26 14:48:43.229172,4,2536.21,247.71,2288.5,1588.07,948.14,Item_104,25.0
cust_00004566,2025-08-26 14:48:43.229192,5,658.89,32.93,625.96,429.24,229.65,Item_529,7.0
cust_00004566,2025-04-08 14:48:43.229211,3,1267.96,43.8,1224.17,1009.21,258.76,Item_512,13.0
cust_00004567,2025-03-30 14:48:43.229264,1,228.89,30.57,198.32,155.37,73.52,Item_767,2.0
cust_00004568,2025-03-02 14:48:43.229317,3,393.66,75.55,318.11,274.18,119.48,Item_235,4.0
cust_00004568,2025-06-20 14:48:43.229344,2,107.62,3.56,104.06,77.43,30.2,Item_178,1.0
cust_00004569,2025-02-19 14:48:43.229390,4,6350.63,663.45,5687.18,4149.27,2201.36,Item_768,64.0
cust_00004569,2025-03-16 14:48:43.229417,2,278.13,40.15,237.98,204.86,73.27,Item_402,3.0
cust_00004569,2025-06-27 14:48:43.229439,5,467.28,3.92,463.35,355.99,111.28,Item_723,5.0
cust_00004569,2025-08-05 14:48:43.229465,3,171.3,1.11,170.19,111.37,59.93,Item_849,2.0
cust_00004570,2025-05-28 14:48:43.229531,2,204.91,16.47,188.43,134.93,69.97,Item_312,2.0
cust_00004570,2025-01-06 14:48:43.229562,2,252.4,30.46,221.94,178.44,73.97,Item_148,3.0
cust_00004570,2025-04-01 14:48:43.229584,3,141.61,3.52,138.09,97.39,44.22,Item_771,1.0
cust_00004570,2025-07-25 14:48:43.229604,4,954.71,42.78,911.93,581.37,373.34,Item_295,10.0
cust_00004570,2025-09-19 14:48:43.229625,1,625.36,97.14,528.22,454.38,170.98,Item_339,6.0
cust_00004570,2025-04-08 14:48:43.229645,5,210.47,36.45,174.02,143.86,66.61,Item_937,2.0
cust_00004571,2025-07-09 14:48:43.229691,2,468.07,74.31,393.76,305.61,162.46,Item_467,5.0
cust_00004571,2025-05-05 14:48:43.229717,1,673.28,113.74,559.54,514.16,159.12,Item_936,7.0
cust_00004571,2025-02-20 14:48:43.229737,3,1488.12,98.86,1389.26,1144.91,343.21,Item_941,15.0
cust_00004571,2025-04-16 14:48:43.229756,1,859.21,2.92,856.28,568.26,290.94,Item_356,9.0
cust_00004571,2024-12-21 14:48:43.229776,1,350.07,58.38,291.69,259.81,90.26,Item_76,4.0
cust_00004571,2025-08-06 14:48:43.229796,1,635.97,110.24,525.73,449.54,186.43,Item_374,6.0
cust_00004571,2025-07-27 14:48:43.229816,2,4182.19,16.06,4166.13,2703.5,1478.68,Item_264,42.0
cust_00004571,2025-08-04 14:48:43.229837,4,1970.81,354.36,1616.45,1306.35,664.46,Item_724,20.0
cust_00004571,2024-12-31 14:48:43.229856,2,898.89,116.57,782.31,647.64,251.25,Item_463,9.0
cust_00004571,2024-11-29 14:48:43.229876,3,1270.14,190.0,1080.15,912.95,357.19,Item_897,13.0
cust_00004571,2025-05-03 14:48:43.229895,1,859.35,118.6,740.74,578.39,280.95,Item_663,9.0
cust_00004571,2025-04-22 14:48:43.229919,1,1257.31,31.81,1225.5,821.24,436.07,Item_656,13.0
cust_00004572,2024-10-17 14:48:43.229966,3,1357.86,28.98,1328.88,993.91,363.95,Item_253,14.0
cust_00004573,2025-06-02 14:48:43.230019,4,80.83,11.29,69.54,60.88,19.95,Item_970,1.0
cust_00004573,2025-05-31 14:48:43.230048,3,2001.51,359.72,1641.8,1503.5,498.01,Item_229,20.0
cust_00004573,2025-01-12 14:48:43.230070,1,450.22,24.26,425.96,316.99,133.23,Item_57,5.0
cust_00004574,2025-04-19 14:48:43.230117,2,1126.91,67.87,1059.04,829.64,297.27,Item_647,11.0
cust_00004575,2025-01-30 14:48:43.230167,3,234.12,0.44,233.69,144.43,89.69,Item_939,2.0
cust_00004575,2025-03-27 14:48:43.230195,2,40.24,0.49,39.75,28.57,11.68,Item_549,0.0
cust_00004575,2025-06-15 14:48:43.230216,2,101.31,12.52,88.79,80.83,20.48,Item_790,1.0
cust_00004575,2024-12-07 14:48:43.230237,2,217.11,35.97,181.14,152.91,64.2,Item_305,2.0
cust_00004575,2025-01-15 14:48:43.230257,2,430.79,43.63,387.16,328.7,102.1,Item_695,4.0
cust_00004576,2025-09-14 14:48:43.230307,2,483.02,81.42,401.6,327.28,155.74,Item_572,5.0
cust_00004576,2025-06-14 14:48:43.230334,1,858.68,38.97,819.7,623.43,235.25,Item_972,9.0
cust_00004576,2024-12-10 14:48:43.230355,5,345.17,38.12,307.04,228.35,116.82,Item_22,3.0
cust_00004576,2025-05-22 14:48:43.230376,5,503.52,99.41,404.11,375.24,128.28,Item_455,5.0
cust_00004576,2025-07-05 14:48:43.230396,2,915.49,67.2,848.29,612.71,302.79,Item_932,9.0
cust_00004576,2025-08-06 14:48:43.230417,5,844.88,93.33,751.55,574.45,270.43,Item_611,8.0
cust_00004576,2025-04-27 14:48:43.230437,1,1714.6,317.78,1396.82,1169.41,545.19,Item_946,17.0
cust_00004577,2025-04-29 14:48:43.230493,3,479.13,41.69,437.43,346.81,132.32,Item_40,5.0
cust_00004578,2024-11-14 14:48:43.230552,1,353.34,49.02,304.31,262.23,91.11,Item_771,4.0
cust_00004578,2024-12-28 14:48:43.230580,1,86.6,5.11,81.49,66.2,20.4,Item_738,1.0
cust_00004578,2024-09-22 14:48:43.230603,1,1193.14,113.05,1080.09,791.38,401.76,Item_472,12.0
cust_00004579,2025-09-17 14:48:43.230652,3,673.0,18.47,654.53,519.13,153.86,Item_878,7.0
cust_00004579,2024-12-15 14:48:43.230679,2,824.94,15.04,809.9,534.47,290.47,Item_990,8.0
cust_00004579,2025-04-23 14:48:43.230699,2,1525.61,292.1,1233.51,1173.02,352.59,Item_724,15.0
cust_00004579,2024-11-28 14:48:43.230719,3,777.62,154.45,623.17,539.77,237.86,Item_296,8.0
cust_00004579,2025-07-01 14:48:43.230739,2,1933.04,177.31,1755.73,1425.34,507.7,Item_595,19.0
cust_00004579,2025-01-25 14:48:43.230758,1,1372.3,220.73,1151.57,933.98,438.33,Item_215,14.0
cust_00004579,2024-12-24 14:48:43.230777,1,5240.91,532.36,4708.55,3481.89,1759.03,Item_769,52.0
cust_00004579,2024-10-01 14:48:43.230797,1,248.2,3.29,244.91,167.92,80.28,Item_681,2.0
cust_00004579,2024-10-29 14:48:43.230816,1,932.14,89.97,842.17,595.52,336.62,Item_538,9.0
cust_00004579,2025-07-11 14:48:43.230836,3,829.15,27.26,801.89,579.81,249.34,Item_892,8.0
cust_00004579,2025-01-07 14:48:43.230855,1,8529.41,855.69,7673.72,5246.6,3282.81,Item_292,85.0
cust_00004580,2025-09-12 14:48:43.230900,1,1310.77,238.8,1071.98,983.77,327.0,Item_453,13.0
cust_00004580,2025-02-15 14:48:43.230926,4,3605.15,454.13,3151.01,2672.07,933.08,Item_606,36.0
cust_00004580,2025-04-26 14:48:43.230947,1,756.32,138.45,617.87,595.84,160.48,Item_647,8.0
cust_00004580,2024-09-25 14:48:43.230968,2,137.88,20.18,117.7,95.14,42.74,Item_537,1.0
cust_00004580,2025-02-21 14:48:43.230991,5,79.79,7.33,72.46,61.35,18.44,Item_950,1.0
cust_00004580,2025-03-05 14:48:43.231012,3,386.94,77.07,309.87,233.41,153.54,Item_347,4.0
cust_00004581,2025-05-08 14:48:43.231059,2,930.37,180.26,750.11,594.96,335.41,Item_821,9.0
cust_00004581,2025-08-02 14:48:43.231086,1,614.3,118.15,496.15,484.53,129.77,Item_847,6.0
cust_00004582,2024-11-24 14:48:43.231141,2,1802.02,92.69,1709.33,1138.99,663.02,Item_151,18.0
cust_00004582,2025-05-19 14:48:43.231181,2,1094.42,174.63,919.79,701.74,392.68,Item_361,11.0
cust_00004582,2025-05-15 14:48:43.231220,1,2070.95,345.61,1725.34,1466.68,604.27,Item_334,21.0
cust_00004582,2025-04-13 14:48:43.231240,1,1333.18,18.74,1314.44,963.63,369.54,Item_720,13.0
cust_00004582,2024-11-20 14:48:43.231259,1,703.53,81.15,622.39,522.46,181.07,Item_855,7.0
cust_00004582,2025-04-07 14:48:43.231280,2,2894.71,53.89,2840.82,1784.54,1110.17,Item_161,29.0
cust_00004582,2024-12-12 14:48:43.231300,2,1295.2,245.66,1049.55,844.97,450.23,Item_604,13.0
cust_00004582,2025-06-12 14:48:43.231319,3,4876.32,924.88,3951.45,3638.21,1238.12,Item_897,49.0
cust_00004582,2025-07-31 14:48:43.231338,1,414.25,73.2,341.05,328.19,86.06,Item_360,4.0
cust_00004582,2024-11-19 14:48:43.231356,4,11619.74,626.63,10993.11,8478.01,3141.72,Item_474,116.0
cust_00004582,2025-02-17 14:48:43.231375,3,2984.38,163.97,2820.41,2145.37,839.01,Item_143,30.0
cust_00004582,2025-08-19 14:48:43.231393,4,1325.23,102.06,1223.16,805.12,520.11,Item_748,13.0
cust_00004582,2025-08-25 14:48:43.231412,2,3553.55,562.84,2990.71,2610.95,942.6,Item_472,36.0
cust_00004582,2025-01-16 14:48:43.231430,2,1474.13,275.56,1198.57,1026.0,448.13,Item_80,15.0
cust_00004582,2025-04-11 14:48:43.231452,1,6859.37,273.92,6585.44,5378.23,1481.13,Item_239,69.0
cust_00004582,2025-06-18 14:48:43.231471,1,2218.41,30.89,2187.52,1675.19,543.22,Item_176,22.0
cust_00004582,2025-01-10 14:48:43.231498,1,1333.15,128.91,1204.24,952.49,380.67,Item_32,13.0
cust_00004582,2025-07-26 14:48:43.231518,1,2430.13,202.29,2227.83,1941.95,488.17,Item_855,24.0
cust_00004582,2025-09-15 14:48:43.231537,1,1375.72,176.17,1199.55,1029.16,346.55,Item_170,14.0
cust_00004582,2024-12-30 14:48:43.231555,2,6792.64,1279.98,5512.66,4845.45,1947.19,Item_797,68.0
cust_00004582,2024-11-05 14:48:43.231577,5,2696.25,399.19,2297.06,2040.61,655.64,Item_559,27.0
cust_00004582,2025-09-11 14:48:43.231596,1,1241.96,223.22,1018.75,893.5,348.46,Item_996,12.0
cust_00004582,2024-11-06 14:48:43.231614,1,2449.87,62.57,2387.3,1488.51,961.36,Item_927,24.0
cust_00004582,2025-07-22 14:48:43.231633,2,1180.04,18.72,1161.33,788.07,391.97,Item_443,12.0
cust_00004582,2025-03-31 14:48:43.231651,1,8355.61,1564.03,6791.58,6381.84,1973.76,Item_307,84.0
cust_00004583,2025-03-16 14:48:43.231724,4,78.87,5.8,73.07,48.21,30.66,Item_119,1.0
cust_00004583,2025-06-12 14:48:43.231753,3,484.77,95.94,388.83,296.19,188.58,Item_712,5.0
cust_00004584,2025-05-03 14:48:43.231800,2,674.78,38.72,636.06,428.07,246.71,Item_739,7.0
cust_00004584,2025-07-15 14:48:43.231826,5,479.14,53.01,426.12,314.99,164.14,Item_527,5.0
cust_00004584,2025-01-13 14:48:43.231847,3,269.63,18.08,251.55,190.77,78.86,Item_139,3.0
cust_00004584,2025-04-14 14:48:43.231867,1,1116.1,11.23,1104.87,852.52,263.58,Item_191,11.0
cust_00004584,2024-10-24 14:48:43.231888,4,1526.7,199.32,1327.38,956.96,569.74,Item_860,15.0
cust_00004584,2024-10-21 14:48:43.231911,2,659.47,7.44,652.02,526.0,133.47,Item_991,7.0
cust_00004584,2025-08-14 14:48:43.231933,2,1883.74,90.4,1793.34,1197.36,686.38,Item_530,19.0
cust_00004584,2024-11-05 14:48:43.231954,2,552.19,31.14,521.05,387.48,164.72,Item_746,6.0
cust_00004585,2025-02-20 14:48:43.232002,2,1738.52,161.56,1576.96,1055.91,682.61,Item_438,17.0
cust_00004585,2025-01-01 14:48:43.232030,1,583.78,103.24,480.54,372.38,211.4,Item_224,6.0
cust_00004586,2025-06-05 14:48:43.232077,1,130.28,21.26,109.03,87.13,43.15,Item_553,1.0
cust_00004586,2024-10-02 14:48:43.232103,1,671.58,100.5,571.08,441.91,229.67,Item_565,7.0
cust_00004586,2024-11-07 14:48:43.232125,1,243.57,21.99,221.57,161.74,81.83,Item_952,2.0
cust_00004586,2025-09-12 14:48:43.232149,1,68.44,13.53,54.92,48.58,19.86,Item_304,1.0
cust_00004586,2025-06-29 14:48:43.232170,2,86.02,2.88,83.14,67.21,18.82,Item_466,1.0
cust_00004586,2025-06-27 14:48:43.232191,5,206.31,15.64,190.67,133.33,72.98,Item_718,2.0
cust_00004586,2025-06-26 14:48:43.232211,2,283.44,1.36,282.09,215.4,68.04,Item_419,3.0
cust_00004586,2025-05-27 14:48:43.232231,1,521.08,5.31,515.78,374.86,146.22,Item_833,5.0
cust_00004587,2025-02-12 14:48:43.232277,1,254.55,9.41,245.13,155.61,98.94,Item_250,3.0
cust_00004587,2025-01-29 14:48:43.232305,1,664.64,9.6,655.04,497.12,167.52,Item_945,7.0
cust_00004587,2024-12-21 14:48:43.232326,1,331.49,42.48,289.01,258.7,72.79,Item_619,3.0
cust_00004588,2025-06-05 14:48:43.232372,4,1210.95,139.43,1071.52,954.54,256.41,Item_88,12.0
cust_00004588,2024-11-07 14:48:43.232397,3,1946.24,87.3,1858.94,1377.97,568.27,Item_858,19.0
cust_00004588,2025-08-12 14:48:43.232418,4,1413.4,59.43,1353.98,1070.25,343.16,Item_731,14.0
cust_00004588,2025-08-09 14:48:43.232441,2,1775.87,345.8,1430.07,1198.43,577.43,Item_153,18.0
cust_00004588,2024-11-05 14:48:43.232461,3,1245.04,40.5,1204.54,967.3,277.74,Item_571,12.0
cust_00004588,2025-06-16 14:48:43.232480,1,641.66,64.61,577.05,505.86,135.81,Item_385,6.0
