hash_id,Recency,Frequency,Monetary,AOV,AOV_Std,Avg_Discount,Avg_Items
cust_00003841,12,11,8192.01,744.73,705.66,75.0,1.73
cust_00003842,4,2,695.26,347.63,178.95,40.02,1.5
cust_00003843,74,6,3349.26,558.21,315.26,50.22,2.0
cust_00003844,33,10,11797.46,1179.75,989.04,134.72,1.8
cust_00003845,24,5,1867.97,373.59,335.51,39.66,2.8
cust_00003846,8,15,27515.53,1834.37,1858.44,157.61,1.73
cust_00003847,176,4,1199.72,299.93,131.75,41.56,1.5
cust_00003848,83,4,5638.05,1409.51,2180.08,99.53,2.5
cust_00003849,186,3,1301.06,433.69,281.25,64.71,1.67
cust_00003850,19,9,17786.87,1976.32,1912.84,157.83,1.78
cust_00003851,13,11,12536.29,1139.66,632.31,102.88,2.0
cust_00003852,199,4,796.87,199.22,210.97,12.82,2.0
cust_00003853,143,1,500.77,500.77,0.0,70.17,1.0
cust_00003854,16,13,17063.78,1312.6,1383.72,184.98,2.31
cust_00003855,73,4,3333.51,833.38,725.45,86.55,1.25
cust_00003856,72,3,4041.09,1347.03,434.55,112.54,1.0
cust_00003857,11,12,19840.39,1653.37,1649.43,222.43,2.67
cust_00003858,227,1,44.45,44.45,0.0,7.36,1.0
cust_00003859,227,2,1381.65,690.82,778.32,97.24,1.0
cust_00003860,144,5,5169.76,1033.95,998.56,165.34,2.6
cust_00003861,50,6,3208.3,534.72,429.63,53.51,1.83
cust_00003862,48,5,7032.78,1406.56,1598.58,176.53,2.8
cust_00003863,43,7,5284.25,754.89,504.87,71.41,1.43
cust_00003864,59,3,583.34,194.45,71.82,18.51,2.33
cust_00003865,20,4,2977.07,744.27,624.96,123.98,1.75
cust_00003866,44,2,573.28,286.64,246.26,47.72,1.5
cust_00003867,12,3,2479.17,826.39,1082.61,128.82,2.0
cust_00003868,74,6,4509.17,751.53,801.12,42.25,3.0
cust_00003869,6,3,1982.37,660.79,669.61,38.48,2.67
cust_00003870,56,2,934.84,467.42,103.31,78.07,1.5
cust_00003871,332,2,726.32,363.16,347.05,16.5,2.0
cust_00003872,50,6,5932.81,988.8,780.24,99.08,3.0
cust_00003873,76,4,1844.37,461.09,266.91,56.13,2.25
cust_00003874,170,3,504.06,168.02,192.25,6.9,1.33
cust_00003875,10,6,2019.43,336.57,204.43,29.18,1.5
cust_00003876,14,9,17824.84,1980.54,3331.07,111.68,2.56
cust_00003877,269,2,607.18,303.59,2.21,58.23,1.5
cust_00003878,21,6,6420.36,1070.06,746.88,88.55,1.67
cust_00003879,95,2,420.74,210.37,213.21,19.45,2.5
cust_00003880,90,1,83.7,83.7,0.0,15.74,2.0
cust_00003881,25,4,2230.04,557.51,218.17,62.64,1.75
cust_00003882,69,4,1024.34,256.08,241.08,42.92,1.75
cust_00003883,63,2,957.95,478.98,586.99,25.29,1.5
cust_00003884,11,10,9917.56,991.76,683.49,97.5,1.8
cust_00003885,17,6,4098.31,683.05,695.69,52.72,2.17
cust_00003886,29,1,629.88,629.88,0.0,107.84,3.0
cust_00003887,29,3,2360.83,786.94,1105.2,136.27,2.0
cust_00003888,17,21,45665.37,2174.54,1513.38,183.38,2.05
cust_00003889,3,5,2533.07,506.61,444.42,40.63,2.4
cust_00003890,204,3,505.12,168.37,82.3,12.36,2.33
cust_00003891,107,4,1574.76,393.69,201.04,24.87,1.0
cust_00003892,191,2,542.38,271.19,240.52,10.14,2.0
cust_00003893,19,4,1095.61,273.9,142.05,19.79,2.0
cust_00003894,54,3,756.08,252.03,177.61,19.03,2.0
cust_00003895,3,3,4924.52,1641.51,1772.51,153.35,2.67
cust_00003896,73,2,2197.97,1098.99,1542.14,53.46,5.0
cust_00003897,149,2,201.11,100.56,57.59,0.18,3.0
cust_00003898,14,12,22396.74,1866.4,2582.52,132.45,1.5
cust_00003899,128,1,194.11,194.11,0.0,35.69,1.0
cust_00003900,18,9,11310.2,1256.69,662.42,104.37,2.22
cust_00003901,245,4,2570.86,642.72,405.93,56.56,1.25
cust_00003902,251,1,493.96,493.96,0.0,2.78,1.0
cust_00003903,193,3,1735.6,578.53,407.43,55.99,1.67
cust_00003904,111,2,1000.3,500.15,222.27,95.44,1.0
cust_00003905,65,4,892.77,223.19,156.7,26.92,2.25
cust_00003906,2,6,4709.84,784.97,432.5,94.05,1.83
cust_00003907,68,3,1080.86,360.29,245.5,39.35,1.33
cust_00003908,14,24,67179.74,2799.16,2217.49,296.1,1.96
cust_00003909,75,3,2524.64,841.55,1201.88,74.53,2.0
cust_00003910,1,7,6706.17,958.02,803.58,92.41,1.71
cust_00003911,225,1,238.55,238.55,0.0,38.63,1.0
cust_00003912,20,13,25274.57,1944.2,1284.36,221.49,1.54
cust_00003913,151,2,289.97,144.98,118.25,15.07,1.0
cust_00003914,33,1,29.99,29.99,0.0,3.72,5.0
cust_00003915,161,3,2773.34,924.45,809.95,140.93,1.33
cust_00003916,81,4,1407.49,351.87,342.2,45.46,2.25
cust_00003917,202,2,281.29,140.65,183.98,18.72,2.5
cust_00003918,57,4,780.81,195.2,108.57,10.92,2.0
cust_00003919,298,2,2879.42,1439.71,1786.63,92.96,3.0
cust_00003920,74,4,14551.05,3637.76,5240.14,266.14,1.5
cust_00003921,7,14,15228.37,1087.74,808.97,107.45,2.07
cust_00003922,17,18,40887.52,2271.53,2477.96,214.71,1.78
cust_00003923,97,8,11606.52,1450.82,1307.32,166.19,2.38
cust_00003924,47,15,15016.76,1001.12,842.22,97.89,2.67
cust_00003925,138,2,609.63,304.82,269.7,20.85,2.5
cust_00003926,21,10,8604.02,860.4,484.08,105.39,1.9
cust_00003927,24,15,36941.09,2462.74,1675.94,318.97,1.87
cust_00003928,11,20,47670.03,2383.5,3313.8,227.48,2.45
cust_00003929,39,2,401.57,200.78,80.15,17.8,1.5
cust_00003930,129,2,1160.63,580.31,411.88,38.16,3.0
cust_00003931,7,8,15679.71,1959.96,2672.72,188.85,2.12
cust_00003932,279,3,692.34,230.78,289.42,29.39,1.67
cust_00003933,15,15,20098.46,1339.9,1172.33,170.37,2.33
cust_00003934,315,1,59.03,59.03,0.0,11.33,2.0
cust_00003935,54,4,1926.29,481.57,281.09,64.73,1.25
cust_00003936,25,15,24278.04,1618.54,1741.35,109.54,2.07
cust_00003937,175,4,1695.72,423.93,512.89,39.01,2.5
cust_00003938,32,4,1721.3,430.33,151.18,32.52,1.25
cust_00003939,6,7,4310.41,615.77,626.92,71.31,2.57
cust_00003940,40,2,2558.27,1279.14,1700.43,38.58,1.5
cust_00003941,59,14,13395.81,956.84,511.18,106.88,2.29
cust_00003942,21,7,10343.96,1477.71,1360.83,141.33,3.0
cust_00003943,26,13,18997.91,1461.38,1467.03,128.89,2.08
cust_00003944,25,5,4034.9,806.98,269.43,54.36,2.6
cust_00003945,45,8,9709.39,1213.67,948.61,96.89,1.75
cust_00003946,84,3,3326.74,1108.91,1761.78,54.32,1.33
cust_00003947,9,11,7761.06,705.55,408.42,93.48,2.09
cust_00003948,9,7,5249.49,749.93,932.05,55.79,2.29
cust_00003949,44,4,2424.72,606.18,664.65,102.63,2.25
cust_00003950,138,3,849.66,283.22,128.94,24.67,1.67
cust_00003951,13,3,702.55,234.18,113.63,33.77,2.33
cust_00003952,224,2,527.77,263.88,47.03,33.48,1.5
cust_00003953,67,3,2004.04,668.01,765.46,102.63,3.33
cust_00003954,6,2,431.84,215.92,82.01,15.66,1.5
cust_00003955,26,3,2033.59,677.86,798.74,106.79,2.0
cust_00003956,140,4,1749.76,437.44,534.37,66.8,2.5
cust_00003957,9,14,11443.11,817.36,811.15,51.1,1.64
cust_00003958,41,6,7686.32,1281.05,602.27,158.4,1.83
cust_00003959,223,2,868.15,434.08,21.7,62.54,2.5
cust_00003960,12,5,2043.67,408.73,262.1,37.17,1.8
cust_00003961,51,5,2359.57,471.91,474.42,67.31,1.6
cust_00003962,55,2,634.01,317.0,160.99,39.96,3.5
cust_00003963,67,3,1314.26,438.09,534.94,37.1,3.0
cust_00003964,39,15,19185.25,1279.02,885.0,107.26,2.07
cust_00003965,139,3,755.16,251.72,118.02,28.81,1.67
cust_00003966,6,2,1068.14,534.07,586.28,5.78,2.5
cust_00003967,279,1,160.82,160.82,0.0,27.86,2.0
cust_00003968,268,1,170.29,170.29,0.0,18.13,1.0
cust_00003969,91,4,2524.81,631.2,693.47,72.28,1.75
cust_00003970,163,2,3594.83,1797.42,1967.84,91.29,2.0
cust_00003971,28,4,5844.34,1461.08,1605.33,209.81,2.75
cust_00003972,29,2,2666.07,1333.04,1554.03,151.91,2.5
cust_00003973,2,4,1103.25,275.81,93.97,15.73,2.75
cust_00003974,4,2,205.94,102.97,68.17,9.72,2.0
cust_00003975,56,4,1364.21,341.05,216.66,37.79,1.75
cust_00003976,107,12,19999.19,1666.6,1229.99,209.08,2.17
cust_00003977,212,2,1027.91,513.95,556.6,63.9,2.5
cust_00003978,76,4,2267.21,566.8,240.67,102.68,2.25
cust_00003979,14,24,66212.14,2758.84,2509.13,278.65,2.04
cust_00003980,120,6,3436.27,572.71,727.83,59.71,2.67
cust_00003981,17,13,14435.81,1110.45,870.78,84.12,2.15
cust_00003982,1,3,1087.13,362.38,187.61,46.85,2.33
cust_00003983,54,4,2555.29,638.82,406.36,48.82,2.0
cust_00003984,42,7,5149.35,735.62,863.31,100.51,2.0
cust_00003985,122,2,1869.92,934.96,1053.97,57.32,1.5
cust_00003986,72,4,1599.23,399.81,250.63,36.31,1.5
cust_00003987,17,18,53401.41,2966.75,3388.31,359.9,2.17
cust_00003988,41,8,4760.89,595.11,360.62,51.52,2.12
cust_00003989,17,8,10351.79,1293.97,668.74,143.05,1.5
cust_00003990,32,15,29952.81,1996.85,2219.36,211.86,2.13
cust_00003991,4,12,19080.06,1590.0,1530.92,159.6,1.83
cust_00003992,64,3,2388.07,796.02,760.57,23.03,2.0
cust_00003993,59,10,13573.57,1357.36,1263.44,111.8,1.7
cust_00003994,2,7,8832.66,1261.81,1280.76,171.91,1.14
cust_00003995,225,2,462.27,231.14,83.9,10.7,1.5
cust_00003996,9,6,1428.25,238.04,114.2,21.56,1.33
cust_00003997,98,2,1255.47,627.74,636.95,84.62,2.0
cust_00003998,166,3,1374.86,458.29,23.55,35.79,2.67
cust_00003999,43,4,2711.8,677.95,815.33,87.35,2.25
cust_00004000,96,4,4515.95,1128.99,2118.7,119.74,1.25
cust_00004001,79,11,7512.27,682.93,349.92,51.43,2.09
cust_00004002,17,14,22838.32,1631.31,1563.33,217.42,2.21
cust_00004003,28,2,68.48,34.24,23.65,2.33,3.5
cust_00004004,52,3,1785.87,595.29,888.55,16.88,2.0
cust_00004005,89,4,1334.39,333.6,284.98,10.63,1.25
cust_00004006,91,3,1242.55,414.18,423.88,73.51,2.67
cust_00004007,51,5,6589.55,1317.91,785.22,189.93,1.8
cust_00004008,22,2,772.59,386.29,379.03,67.4,1.5
cust_00004009,85,2,456.51,228.26,267.69,28.28,2.0
cust_00004010,48,2,350.67,175.34,91.96,28.87,3.0
cust_00004011,232,1,1296.69,1296.69,0.0,50.0,4.0
cust_00004012,82,2,737.52,368.76,459.69,28.07,1.5
cust_00004013,26,4,2920.7,730.18,896.55,102.86,2.5
cust_00004014,86,3,455.65,151.88,42.89,9.46,1.67
cust_00004015,98,5,2304.35,460.87,339.58,32.56,1.4
cust_00004016,12,5,5637.78,1127.56,1608.86,145.48,2.6
cust_00004017,79,3,1424.76,474.92,483.53,49.59,1.33
cust_00004018,39,21,53232.28,2534.87,2207.78,190.48,2.76
cust_00004019,217,2,2605.77,1302.88,982.62,68.33,2.5
cust_00004020,29,15,13546.36,903.09,601.02,81.19,2.27
cust_00004021,105,2,106.08,53.04,17.9,5.96,1.0
cust_00004022,174,4,2261.01,565.25,158.61,48.31,2.5
cust_00004023,15,8,6005.75,750.72,676.3,84.18,1.75
cust_00004024,20,6,5079.83,846.64,471.13,74.6,2.17
cust_00004025,19,4,1365.66,341.42,138.05,44.4,1.75
cust_00004026,18,7,8768.62,1252.66,1528.56,136.87,2.14
cust_00004027,74,2,629.63,314.82,90.97,27.4,3.0
cust_00004028,5,18,81810.63,4545.04,5678.58,409.07,1.89
cust_00004029,48,8,8075.44,1009.43,837.22,52.02,1.62
cust_00004030,9,15,14348.92,956.59,832.45,83.97,2.13
cust_00004031,43,6,6664.52,1110.75,1080.87,114.95,3.0
cust_00004032,205,3,1463.47,487.82,417.19,38.2,1.33
cust_00004033,18,3,7702.89,2567.63,3374.65,409.2,3.33
cust_00004034,7,6,3541.48,590.25,355.72,72.21,2.17
cust_00004035,87,2,8379.94,4189.97,2405.42,692.06,2.5
cust_00004036,115,4,392.01,98.0,23.2,12.99,2.75
cust_00004037,138,4,4726.01,1181.5,709.99,108.44,2.75
cust_00004038,69,8,7070.16,883.77,587.64,80.44,2.0
cust_00004039,74,2,205.02,102.51,21.51,16.18,1.0
cust_00004040,74,13,12613.91,970.3,801.89,112.99,2.08
cust_00004041,8,24,64578.46,2690.77,2426.05,294.42,2.25
cust_00004042,56,12,20773.15,1731.1,1673.02,195.98,2.33
cust_00004043,28,4,1308.42,327.1,297.63,25.87,2.75
cust_00004044,114,10,19502.16,1950.22,1229.3,215.98,2.0
cust_00004045,19,10,7470.08,747.01,558.0,81.01,1.8
cust_00004046,13,8,10041.65,1255.21,414.17,134.14,2.75
cust_00004047,22,9,14406.28,1600.7,1213.12,150.94,2.22
cust_00004048,30,11,14075.83,1279.62,925.6,115.99,2.36
cust_00004049,206,1,296.55,296.55,0.0,9.31,2.0
cust_00004050,18,24,54932.91,2288.87,1920.55,245.9,2.62
cust_00004051,103,3,1850.63,616.88,454.38,28.0,2.33
cust_00004052,91,4,4761.24,1190.31,1246.48,139.0,2.25
cust_00004053,23,4,1555.78,388.94,308.15,52.68,2.25
cust_00004054,29,4,1747.36,436.84,540.41,35.03,1.75
cust_00004055,41,5,3093.66,618.73,556.47,44.54,2.2
cust_00004056,87,1,278.76,278.76,0.0,53.62,1.0
cust_00004057,201,4,2142.69,535.67,326.11,25.74,2.5
cust_00004058,238,3,608.83,202.94,79.11,21.49,2.0
cust_00004059,87,4,1160.88,290.22,247.19,33.71,2.5
cust_00004060,98,1,70.4,70.4,0.0,13.64,1.0
cust_00004061,138,3,4232.01,1410.67,1773.95,53.85,1.0
cust_00004062,138,2,1538.79,769.4,260.12,37.58,3.5
cust_00004063,243,2,439.63,219.82,26.69,20.84,2.5
cust_00004064,174,2,6874.64,3437.32,3544.02,540.4,1.0
cust_00004065,34,4,1914.59,478.65,342.44,46.44,1.75
cust_00004066,76,2,1038.59,519.29,13.61,97.78,3.5
cust_00004067,337,2,366.52,183.26,119.97,7.93,1.5
cust_00004068,19,7,5240.94,748.71,582.34,73.09,2.0
cust_00004069,21,2,324.61,162.3,51.16,9.09,1.0
cust_00004070,18,6,5357.33,892.89,620.17,62.64,2.33
cust_00004071,255,3,877.71,292.57,203.88,27.81,3.0
cust_00004072,69,11,17960.03,1632.73,2345.28,140.7,2.0
cust_00004073,38,7,3790.48,541.5,492.11,66.95,2.43
cust_00004074,163,2,170.17,85.08,103.88,5.72,1.0
cust_00004075,12,11,11472.62,1042.97,714.55,123.73,2.55
cust_00004076,91,4,1031.16,257.79,285.73,13.05,2.0
cust_00004077,18,3,4149.13,1383.04,2212.11,44.39,2.0
cust_00004078,39,13,14118.35,1086.03,903.82,116.97,2.08
cust_00004079,20,4,2111.51,527.88,494.51,58.3,2.5
cust_00004080,228,2,670.23,335.12,247.07,30.0,2.0
cust_00004081,5,15,17491.21,1166.08,947.49,97.97,1.87
cust_00004082,297,2,826.16,413.08,538.28,32.44,3.0
cust_00004083,141,3,3008.18,1002.73,849.97,110.52,2.0
cust_00004084,101,8,7234.02,904.25,850.84,84.3,2.12
cust_00004085,10,11,9072.49,824.77,576.18,82.36,2.27
cust_00004086,64,3,3631.63,1210.54,1843.28,143.3,2.0
cust_00004087,237,2,296.22,148.11,84.61,21.34,1.5
cust_00004088,15,8,2801.43,350.18,222.09,44.64,3.12
cust_00004089,18,15,38225.33,2548.36,2652.56,351.92,2.73
cust_00004090,181,3,1042.7,347.57,380.07,28.88,2.33
cust_00004091,131,2,276.7,138.35,100.17,21.42,3.5
cust_00004092,29,4,4902.9,1225.72,1384.36,177.65,1.5
cust_00004093,110,8,5277.44,659.68,627.26,94.18,2.0
cust_00004094,130,2,795.11,397.56,300.9,43.69,2.0
cust_00004095,95,3,958.4,319.47,181.47,46.06,4.0
cust_00004096,286,2,851.61,425.8,513.21,72.0,3.0
cust_00004097,48,3,1575.86,525.29,391.3,73.67,1.67
cust_00004098,123,2,363.47,181.74,59.23,9.93,2.0
cust_00004099,98,2,570.69,285.35,369.3,1.38,3.0
cust_00004100,131,3,1074.15,358.05,255.86,34.08,2.0
cust_00004101,212,2,1954.36,977.18,200.54,119.32,1.0
cust_00004102,46,4,1506.4,376.6,342.95,25.15,3.0
cust_00004103,100,4,1794.6,448.65,349.26,33.86,2.75
cust_00004104,84,7,4119.78,588.54,888.59,85.5,3.14
cust_00004105,207,2,882.59,441.29,292.57,22.66,2.5
cust_00004106,58,4,5049.65,1262.41,1254.55,199.33,1.75
cust_00004107,146,3,425.92,141.97,125.89,24.37,1.67
cust_00004108,53,6,7328.79,1221.46,1498.22,74.56,2.5
cust_00004109,18,3,639.56,213.19,174.75,8.89,1.67
cust_00004110,25,11,10182.58,925.69,374.47,87.05,2.36
cust_00004111,364,1,671.28,671.28,0.0,49.25,1.0
cust_00004112,133,2,375.18,187.59,84.75,24.26,2.0
cust_00004113,23,9,15904.45,1767.16,1986.08,263.87,2.11
cust_00004114,98,2,1277.56,638.78,742.66,19.28,2.5
cust_00004115,20,6,7790.05,1298.34,1559.4,165.02,1.5
cust_00004116,30,5,6490.93,1298.19,1284.92,76.87,2.2
cust_00004117,109,7,3984.65,569.24,375.29,91.98,1.71
cust_00004118,73,8,11306.17,1413.27,1541.53,128.4,1.62
cust_00004119,42,3,821.42,273.81,71.19,28.52,3.0
cust_00004120,4,25,71184.49,2847.38,4495.89,298.45,2.12
cust_00004121,7,3,1927.34,642.45,525.66,80.16,2.33
cust_00004122,6,8,4792.74,599.09,369.04,57.62,1.5
cust_00004123,75,4,1718.8,429.7,458.05,54.1,1.25
cust_00004124,53,8,5979.78,747.47,542.56,70.74,1.75
cust_00004125,116,2,2888.84,1444.42,1426.08,140.77,2.0
cust_00004126,24,3,1655.45,551.82,356.83,30.69,2.67
cust_00004127,3,3,4549.21,1516.4,1415.14,265.69,3.67
cust_00004128,4,13,15813.44,1216.42,1382.82,108.22,2.0
cust_00004129,237,2,817.36,408.68,501.21,27.52,2.0
cust_00004130,200,8,11353.43,1419.18,1263.56,106.17,2.25
cust_00004131,10,25,45143.01,1805.72,1122.37,130.43,2.12
cust_00004132,85,5,4319.5,863.9,613.49,133.48,2.4
cust_00004133,12,7,7745.27,1106.47,1087.0,92.43,2.57
cust_00004134,13,2,699.87,349.94,306.01,25.19,1.0
cust_00004135,63,2,202.51,101.26,28.22,11.48,3.0
cust_00004136,49,6,4121.24,686.87,647.52,82.69,2.67
cust_00004137,223,4,3270.12,817.53,792.97,53.73,2.0
cust_00004138,27,11,12521.33,1138.3,623.74,86.37,1.64
cust_00004139,58,4,1230.35,307.59,258.32,44.5,2.75
cust_00004140,103,4,3697.76,924.44,1486.73,36.51,2.0
cust_00004141,60,8,4571.58,571.45,495.62,58.98,2.5
cust_00004142,61,4,3234.86,808.72,337.08,85.1,2.75
cust_00004143,208,2,1207.19,603.6,764.5,102.52,1.0
cust_00004144,29,3,999.27,333.09,269.85,38.94,2.67
cust_00004145,101,4,3821.86,955.46,838.22,153.66,2.25
cust_00004146,131,3,1223.14,407.71,317.77,4.38,2.0
cust_00004147,35,2,440.0,220.0,149.52,21.87,2.5
cust_00004148,21,8,7674.92,959.36,1168.82,38.48,2.5
cust_00004149,39,11,7737.96,703.45,672.66,78.59,2.18
cust_00004150,39,8,12792.35,1599.04,1253.9,149.24,2.12
cust_00004151,25,3,374.69,124.9,63.69,11.96,1.0
cust_00004152,40,1,249.04,249.04,0.0,19.1,4.0
cust_00004153,65,8,6654.43,831.8,751.97,66.33,2.25
cust_00004154,46,8,7668.09,958.51,551.16,124.01,2.25
cust_00004155,145,2,1817.07,908.54,948.75,121.3,1.5
cust_00004156,22,1,1529.5,1529.5,0.0,150.86,1.0
cust_00004157,7,2,112.61,56.3,20.32,7.85,2.0
cust_00004158,141,2,315.59,157.79,171.61,23.28,2.5
cust_00004159,88,1,5651.64,5651.64,0.0,1110.88,2.0
cust_00004160,52,25,71568.9,2862.76,2634.78,375.12,1.96
cust_00004161,5,9,9516.34,1057.37,719.29,139.16,1.67
cust_00004162,21,12,16305.97,1358.83,838.95,145.79,2.25
cust_00004163,82,3,2767.47,922.49,793.1,82.63,3.0
cust_00004164,1,9,26721.52,2969.06,6246.39,339.42,2.44
cust_00004165,81,2,12231.62,6115.81,5945.4,506.86,1.5
cust_00004166,129,2,525.23,262.62,105.42,33.33,2.0
cust_00004167,6,8,7686.3,960.79,1324.96,143.28,2.12
cust_00004168,130,3,1072.01,357.34,438.6,29.13,1.0
cust_00004169,15,13,17913.7,1377.98,848.52,116.79,2.23
cust_00004170,6,7,7453.65,1064.81,725.89,64.79,1.43
cust_00004171,46,4,3754.11,938.53,651.14,121.7,1.5
cust_00004172,14,18,45350.89,2519.49,2025.56,236.43,2.5
cust_00004173,26,4,2479.9,619.98,541.72,55.46,1.25
cust_00004174,2,2,1426.74,713.37,954.59,136.84,2.0
cust_00004175,6,1,389.27,389.27,0.0,75.48,2.0
cust_00004176,305,1,148.68,148.68,0.0,10.05,2.0
cust_00004177,16,5,2566.27,513.25,643.17,46.47,2.2
cust_00004178,12,4,2309.35,577.34,296.45,62.04,1.5
cust_00004179,11,10,14632.36,1463.24,889.27,143.05,2.4
cust_00004180,124,4,4644.67,1161.17,1749.5,195.96,3.5
cust_00004181,6,10,13237.69,1323.77,1055.12,177.02,2.1
cust_00004182,54,4,4730.67,1182.67,1257.92,52.08,2.5
cust_00004183,263,3,2171.47,723.82,876.46,112.6,4.0
cust_00004184,65,8,7488.42,936.05,1157.16,107.39,2.12
cust_00004185,34,4,875.2,218.8,171.67,13.02,1.75
cust_00004186,2,7,5370.22,767.17,612.75,98.71,2.57
cust_00004187,3,3,954.52,318.17,243.96,31.59,1.67
cust_00004188,2,2,518.83,259.41,7.21,16.52,3.5
cust_00004189,7,5,8463.43,1692.69,2521.09,58.28,2.2
cust_00004190,18,4,1215.26,303.82,172.37,21.33,3.25
cust_00004191,2,8,5570.08,696.26,691.76,42.2,2.38
cust_00004192,2,15,25374.9,1691.66,1486.28,168.83,1.8
cust_00004193,118,2,2159.65,1079.82,646.91,87.84,2.0
cust_00004194,26,3,344.9,114.97,42.84,15.92,3.0
cust_00004195,100,13,17926.4,1378.95,975.11,148.24,1.85
cust_00004196,6,12,16407.38,1367.28,1497.86,156.75,2.33
cust_00004197,12,12,16033.92,1336.16,1371.23,110.75,2.17
cust_00004198,113,2,1744.51,872.26,935.14,70.46,1.5
cust_00004199,18,4,1114.33,278.58,237.8,41.83,2.25
cust_00004200,44,4,1806.53,451.63,471.5,25.69,2.25
cust_00004201,139,3,2053.46,684.49,699.14,50.45,2.0
cust_00004202,147,1,277.27,277.27,0.0,49.04,2.0
cust_00004203,172,4,2089.47,522.37,404.6,45.52,2.5
cust_00004204,78,2,966.17,483.08,548.92,62.92,2.0
cust_00004205,265,2,1217.12,608.56,544.15,54.06,2.0
cust_00004206,44,4,949.19,237.3,270.04,17.15,3.0
cust_00004207,184,4,2068.3,517.07,666.06,74.21,2.0
cust_00004208,168,1,32.1,32.1,0.0,0.13,1.0
cust_00004209,23,3,1726.53,575.51,537.98,58.63,1.67
cust_00004210,7,19,37933.74,1996.51,1978.9,252.85,1.89
cust_00004211,64,14,16619.96,1187.14,716.06,100.58,1.71
cust_00004212,9,3,748.39,249.46,306.21,27.11,2.33
cust_00004213,61,6,2484.93,414.16,285.87,60.68,2.17
cust_00004214,110,3,1053.65,351.22,373.15,41.18,2.0
cust_00004215,26,8,8874.09,1109.26,1173.71,143.11,2.75
cust_00004216,12,11,21953.47,1995.77,1796.1,239.15,2.18
cust_00004217,26,13,15872.69,1220.98,814.88,143.96,1.77
cust_00004218,36,14,25504.87,1821.78,2973.67,227.63,2.0
cust_00004219,132,5,1770.04,354.01,141.75,39.29,2.6
cust_00004220,84,2,466.26,233.13,12.28,4.56,2.5
cust_00004221,228,2,1148.04,574.02,251.7,61.69,4.0
cust_00004222,229,3,295.66,98.55,48.3,11.48,1.33
cust_00004223,166,5,6287.92,1257.58,1628.32,110.65,1.8
cust_00004224,98,3,1901.55,633.85,782.76,71.22,2.0
cust_00004225,39,3,6469.62,2156.54,3408.49,310.74,2.67
cust_00004226,201,3,834.63,278.21,139.21,17.79,2.0
cust_00004227,115,3,399.3,133.1,69.55,13.97,1.0
cust_00004228,39,16,54163.81,3385.24,4041.34,274.32,2.69
cust_00004229,21,20,40638.32,2031.92,1718.4,168.5,1.5
cust_00004230,34,9,5943.75,660.42,339.5,66.34,2.44
cust_00004231,8,12,24481.16,2040.1,3077.98,260.39,1.92
cust_00004232,307,4,393.57,98.39,92.96,3.8,1.75
cust_00004233,41,6,16295.92,2715.99,3047.7,88.99,2.17
cust_00004234,18,2,1512.55,756.28,628.62,97.26,3.0
cust_00004235,119,2,476.76,238.38,320.47,23.84,1.0
cust_00004236,85,3,260.52,86.84,64.0,9.93,1.67
cust_00004237,53,2,938.03,469.02,136.17,46.22,2.5
cust_00004238,17,5,7185.59,1437.12,1546.28,41.71,2.2
cust_00004239,74,2,1074.05,537.03,119.58,38.84,1.5
cust_00004240,33,9,25014.7,2779.41,2451.6,235.06,2.11
cust_00004241,167,2,724.04,362.02,219.25,44.3,2.5
cust_00004242,128,2,155.19,77.6,19.11,8.52,1.5
cust_00004243,108,3,4367.7,1455.9,1763.18,96.28,2.67
cust_00004244,71,8,13711.81,1713.98,2031.1,254.5,1.75
cust_00004245,46,3,1652.48,550.83,633.28,84.06,2.33
cust_00004246,4,13,10854.26,834.94,581.91,109.6,2.15
cust_00004247,7,23,64197.24,2791.18,2316.33,359.18,1.78
cust_00004248,124,4,934.68,233.67,105.28,26.67,2.5
cust_00004249,9,5,2080.78,416.16,325.19,34.54,2.4
cust_00004250,27,3,371.81,123.94,55.03,19.73,2.33
cust_00004251,23,12,11916.84,993.07,568.92,124.33,2.08
cust_00004252,110,1,489.53,489.53,0.0,62.05,1.0
cust_00004253,104,4,2269.45,567.36,420.41,58.88,2.0
cust_00004254,107,3,809.68,269.89,201.15,20.38,2.33
cust_00004255,281,2,374.15,187.08,168.03,14.52,1.5
cust_00004256,128,1,55.6,55.6,0.0,3.0,2.0
cust_00004257,57,5,5497.0,1099.4,1040.38,113.99,2.4
cust_00004258,48,1,421.85,421.85,0.0,62.23,2.0
cust_00004259,15,15,22174.43,1478.3,1994.89,88.67,1.67
cust_00004260,16,9,13743.48,1527.05,1198.98,133.21,2.33
cust_00004261,138,6,5338.64,889.77,422.27,67.71,2.33
cust_00004262,156,2,187.67,93.84,55.74,5.44,3.5
cust_00004263,95,4,2736.59,684.15,506.56,53.68,2.0
cust_00004264,15,2,1004.34,502.17,134.03,43.44,2.0
cust_00004265,73,2,1089.15,544.58,20.92,63.26,2.5
cust_00004266,35,6,6012.76,1002.13,952.44,102.41,2.0
cust_00004267,120,3,569.0,189.67,74.81,20.61,1.67
cust_00004268,6,13,11593.4,891.8,648.37,108.63,2.31
cust_00004269,17,2,1254.85,627.43,571.31,77.33,3.0
cust_00004270,6,5,5586.88,1117.38,729.0,141.3,3.6
cust_00004271,34,2,682.25,341.12,321.61,44.96,2.5
